product_id,category,candidate_rank,match_tier,confidence,score,candidate_norm_key,candidate_alnum_key,candidate_path,candidate_source,candidate_ext
2LTG,lockets,4,fuzzy,low,48,29TGA,29TGA,accessories_php/images/Crosses_and_Lockets/29TGA.png,images,png
2LTG,lockets,5,fuzzy,low,40,L7TG,L7TG,accessories_php/images/Crosses_and_Lockets/L7TG.png,images,png
2TG,lockets,1,fuzzy,medium,60,21TG,21TG,accessories_php/images/Crosses_and_Lockets/21TG.png,images,png
2TG,lockets,2,fuzzy,low,48,21TGA,21TGA,accessories_php/images/Crosses_and_Lockets/21TGA.png,images,png
2TG,lockets,3,fuzzy,low,48,L26TG,L26TG,accessories_php/images/Crosses_and_Lockets/L26TG.png,images,png
2TG,lockets,4,fuzzy,low,48,29TGA,29TGA,accessories_php/images/Crosses_and_Lockets/29TGA.png,images,png
2TG,lockets,5,fuzzy,low,40,L7TG,L7TG,accessories_php/images/Crosses_and_Lockets/L7TG.png,images,png
30TG,lockets,1,fuzzy,medium,64,30TGA,30TGA,accessories_php/images/Crosses_and_Lockets/30TGA.png,images,png
30TG,lockets,2,fuzzy,low,48,70TGD,70TGD,accessories_php/images/Crosses_and_Lockets/70TGD.png,images,png
30TG,lockets,3,fuzzy,low,48,70TGE,70TGE,accessories_php/images/Crosses_and_Lockets/70TGE.png,images,png
30TG,lockets,4,fuzzy,low,48,10TGA,10TGA,accessories_php/images/Crosses_and_Lockets/10TGA.png,images,png
30TG,lockets,5,fuzzy,low,40,L7TG,L7TG,accessories_php/images/Crosses_and_Lockets/L7TG.png,images,png
3B,lockets,1,fuzzy,medium,53,3NB,3NB,accessories_php/images/Crosses_and_Lockets/3NB.png,images,png
3B,lockets,2,fuzzy,medium,40,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
3B,lockets,3,fuzzy,medium,40,30,30,accessories_php/images/Crosses_and_Lockets/30.png,images,png
3B,lockets,4,fuzzy,medium,40,5B,5B,accessories_php/images/Idents/5B.png,images,png
3B,lockets,5,fuzzy,low,27,5NB,5NB,accessories_php/images/Crosses_and_Lockets/5NB.png,images,png
3TFG,lockets,1,fuzzy,low,40,M3TG,M3TG,accessories_php/images/Crosses_and_Lockets/M3TG.png,images,png
3TG,lockets,1,fuzzy,medium,60,M3TG,M3TG,accessories_php/images/Crosses_and_Lockets/M3TG.png,images,png
3TG,lockets,2,fuzzy,low,48,30TGA,30TGA,accessories_php/images/Crosses_and_Lockets/30TGA.png,images,png
3TG,lockets,3,fuzzy,low,40,L7TG,L7TG,accessories_php/images/Crosses_and_Lockets/L7TG.png,images,png
3TG,lockets,4,fuzzy,low,40,21TG,21TG,accessories_php/images/Crosses_and_Lockets/21TG.png,images,png
3TG,lockets,5,fuzzy,low,27,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
3TGA,lockets,1,fuzzy,medium,64,30TGA,30TGA,accessories_php/images/Crosses_and_Lockets/30TGA.png,images,png
3TGA,lockets,2,fuzzy,low,48,21TGA,21TGA,accessories_php/images/Crosses_and_Lockets/21TGA.png,images,png
3TGA,lockets,3,fuzzy,low,48,L7TGA,L7TGA,accessories_php/images/Crosses_and_Lockets/L7TGA.png,images,png
3TGA,lockets,4,fuzzy,low,48,29TGA,29TGA,accessories_php/images/Crosses_and_Lockets/29TGA.png,images,png
3TGA,lockets,5,fuzzy,low,48,10TGA,10TGA,accessories_php/images/Crosses_and_Lockets/10TGA.png,images,png
4,lockets,1,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
4,lockets,2,fuzzy,low,20,41NH,41NH,accessories_php/images/Crosses_and_Lockets/41NH.png,images,png
4,lockets,3,fuzzy,low,20,41ND,41ND,accessories_php/images/Crosses_and_Lockets/41ND.png,images,png
4,lockets,4,fuzzy,low,20,41NB,41NB,accessories_php/images/Crosses_and_Lockets/41NB.png,images,png
4,lockets,5,fuzzy,low,20,UN4P,UN4P,accessories_php/images/Pendant_earrings/UN4P.png,images,png
40,lockets,1,fuzzy,medium,40,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
40,lockets,2,fuzzy,medium,40,30,30,accessories_php/images/Crosses_and_Lockets/30.png,images,png
40,lockets,3,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
40,lockets,4,fuzzy,low,0,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
40,lockets,5,fuzzy,low,0,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
40A,lockets,1,fuzzy,low,27,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
40A,lockets,2,fuzzy,low,27,30,30,accessories_php/images/Crosses_and_Lockets/30.png,images,png
40A,lockets,3,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
41,lockets,1,fuzzy,medium,40,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
41,lockets,2,fuzzy,low,40,41NH,41NH,accessories_php/images/Crosses_and_Lockets/41NH.png,images,png
41,lockets,3,fuzzy,low,40,41ND,41ND,accessories_php/images/Crosses_and_Lockets/41ND.png,images,png
41,lockets,4,fuzzy,low,40,41NB,41NB,accessories_php/images/Crosses_and_Lockets/41NB.png,images,png
41,lockets,5,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
41A,lockets,1,fuzzy,low,40,41NH,41NH,accessories_php/images/Crosses_and_Lockets/41NH.png,images,png
41A,lockets,2,fuzzy,low,40,41ND,41ND,accessories_php/images/Crosses_and_Lockets/41ND.png,images,png
41A,lockets,3,fuzzy,low,40,41NB,41NB,accessories_php/images/Crosses_and_Lockets/41NB.png,images,png
41A,lockets,4,fuzzy,low,27,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
41A,lockets,5,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
42,lockets,1,fuzzy,medium,40,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
42,lockets,2,fuzzy,low,27,L27,L27,accessories_php/images/Crosses_and_Lockets/L27.png,images,png
42,lockets,3,fuzzy,low,27,L26,L26,accessories_php/images/Crosses_and_Lockets/L26.png,images,png
42,lockets,4,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
42,lockets,5,fuzzy,low,0,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
42A,lockets,1,fuzzy,low,27,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
42A,lockets,2,fuzzy,low,27,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
42A,lockets,3,fuzzy,low,27,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
42A,lockets,4,fuzzy,low,27,L27,L27,accessories_php/images/Crosses_and_Lockets/L27.png,images,png
42A,lockets,5,fuzzy,low,27,L26,L26,accessories_php/images/Crosses_and_Lockets/L26.png,images,png
43,lockets,1,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
43,lockets,2,fuzzy,low,0,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
43,lockets,3,fuzzy,low,0,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
43,lockets,4,fuzzy,low,0,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
43,lockets,5,fuzzy,low,0,98,98,accessories_php/images/Crosses_and_Lockets/98.png,images,png
43A,lockets,1,fuzzy,low,27,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
43A,lockets,2,fuzzy,low,27,30,30,accessories_php/images/Crosses_and_Lockets/30.png,images,png
43A,lockets,3,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
44,lockets,1,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
44,lockets,2,fuzzy,low,0,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
44,lockets,3,fuzzy,low,0,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
44,lockets,4,fuzzy,low,0,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
44,lockets,5,fuzzy,low,0,98,98,accessories_php/images/Crosses_and_Lockets/98.png,images,png
44A,lockets,1,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
44C,lockets,1,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
44E,lockets,1,fuzzy,medium,53,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
44E,lockets,2,fuzzy,low,27,97E,97E,accessories_php/images/Crosses_and_Lockets/97E.png,images,png
44E,lockets,3,fuzzy,low,27,1BE,1BE,accessories_php/images/Idents/1BE.png,images,png
4A,lockets,1,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
4A,lockets,2,fuzzy,low,0,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
4A,lockets,3,fuzzy,low,0,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
4A,lockets,4,fuzzy,low,0,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
4A,lockets,5,fuzzy,low,0,98,98,accessories_php/images/Crosses_and_Lockets/98.png,images,png
5,lockets,1,fuzzy,medium,40,5B,5B,accessories_php/images/Idents/5B.png,images,png
5,lockets,2,fuzzy,low,27,5ND,5ND,accessories_php/images/Crosses_and_Lockets/5ND.png,images,png
5,lockets,3,fuzzy,low,27,5NB,5NB,accessories_php/images/Crosses_and_Lockets/5NB.png,images,png
5,lockets,4,fuzzy,low,27,5NH,5NH,accessories_php/images/Crosses_and_Lockets/5NH.png,images,png
5,lockets,5,fuzzy,low,0,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
5A,lockets,1,fuzzy,medium,40,5B,5B,accessories_php/images/Idents/5B.png,images,png
5A,lockets,2,fuzzy,low,27,5ND,5ND,accessories_php/images/Crosses_and_Lockets/5ND.png,images,png
5A,lockets,3,fuzzy,low,27,5NB,5NB,accessories_php/images/Crosses_and_Lockets/5NB.png,images,png
5A,lockets,4,fuzzy,low,27,5NH,5NH,accessories_php/images/Crosses_and_Lockets/5NH.png,images,png
5A,lockets,5,fuzzy,low,0,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
5TGA,lockets,1,fuzzy,low,48,30TGA,30TGA,accessories_php/images/Crosses_and_Lockets/30TGA.png,images,png
5TGA,lockets,2,fuzzy,low,48,21TGA,21TGA,accessories_php/images/Crosses_and_Lockets/21TGA.png,images,png
5TGA,lockets,3,fuzzy,low,48,L7TGA,L7TGA,accessories_php/images/Crosses_and_Lockets/L7TGA.png,images,png
5TGA,lockets,4,fuzzy,low,48,29TGA,29TGA,accessories_php/images/Crosses_and_Lockets/29TGA.png,images,png
5TGA,lockets,5,fuzzy,low,48,10TGA,10TGA,accessories_php/images/Crosses_and_Lockets/10TGA.png,images,png
6TGA,lockets,1,fuzzy,low,48,30TGA,30TGA,accessories_php/images/Crosses_and_Lockets/30TGA.png,images,png
6TGA,lockets,2,fuzzy,low,48,21TGA,21TGA,accessories_php/images/Crosses_and_Lockets/21TGA.png,images,png
6TGA,lockets,3,fuzzy,low,48,L7TGA,L7TGA,accessories_php/images/Crosses_and_Lockets/L7TGA.png,images,png
6TGA,lockets,4,fuzzy,low,48,29TGA,29TGA,accessories_php/images/Crosses_and_Lockets/29TGA.png,images,png
6TGA,lockets,5,fuzzy,low,48,10TGA,10TGA,accessories_php/images/Crosses_and_Lockets/10TGA.png,images,png
7,lockets,1,fuzzy,low,27,97E,97E,accessories_php/images/Crosses_and_Lockets/97E.png,images,png
7,lockets,2,fuzzy,low,27,7ND,7ND,accessories_php/images/Crosses_and_Lockets/7ND.png,images,png
7,lockets,3,fuzzy,low,27,7NH,7NH,accessories_php/images/Crosses_and_Lockets/7NH.png,images,png
7,lockets,4,fuzzy,low,27,L27,L27,accessories_php/images/Crosses_and_Lockets/L27.png,images,png
7,lockets,5,fuzzy,low,27,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
70,lockets,1,fuzzy,medium,40,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
70,lockets,2,fuzzy,medium,40,30,30,accessories_php/images/Crosses_and_Lockets/30.png,images,png
70,lockets,3,fuzzy,low,40,70NB,70NB,accessories_php/images/Crosses_and_Lockets/70NB.png,images,png
70,lockets,4,fuzzy,low,40,70ND,70ND,accessories_php/images/Crosses_and_Lockets/70ND.png,images,png
70,lockets,5,fuzzy,low,32,70TGD,70TGD,accessories_php/images/Crosses_and_Lockets/70TGD.png,images,png
70T-TT,lockets,1,fuzzy,low,48,70TGD,70TGD,accessories_php/images/Crosses_and_Lockets/70TGD.png,images,png
70T-TT,lockets,2,fuzzy,low,48,70TGE,70TGE,accessories_php/images/Crosses_and_Lockets/70TGE.png,images,png
70TGA,lockets,1,fuzzy,medium,64,70TGD,70TGD,accessories_php/images/Crosses_and_Lockets/70TGD.png,images,png
70TGA,lockets,2,fuzzy,medium,64,30TGA,30TGA,accessories_php/images/Crosses_and_Lockets/30TGA.png,images,png
70TGA,lockets,3,fuzzy,medium,64,70TGE,70TGE,accessories_php/images/Crosses_and_Lockets/70TGE.png,images,png
70TGA,lockets,4,fuzzy,medium,64,10TGA,10TGA,accessories_php/images/Crosses_and_Lockets/10TGA.png,images,png
70TGA,lockets,5,fuzzy,low,48,21TGA,21TGA,accessories_php/images/Crosses_and_Lockets/21TGA.png,images,png
70TGM,lockets,1,fuzzy,medium,64,70TGD,70TGD,accessories_php/images/Crosses_and_Lockets/70TGD.png,images,png
70TGM,lockets,2,fuzzy,medium,64,70TGE,70TGE,accessories_php/images/Crosses_and_Lockets/70TGE.png,images,png
70TGM,lockets,3,fuzzy,low,48,30TGA,30TGA,accessories_php/images/Crosses_and_Lockets/30TGA.png,images,png
70TGM,lockets,4,fuzzy,low,48,10TGA,10TGA,accessories_php/images/Crosses_and_Lockets/10TGA.png,images,png
70TGN,lockets,1,fuzzy,medium,64,70TGD,70TGD,accessories_php/images/Crosses_and_Lockets/70TGD.png,images,png
70TGN,lockets,2,fuzzy,medium,64,70TGE,70TGE,accessories_php/images/Crosses_and_Lockets/70TGE.png,images,png
70TGN,lockets,3,fuzzy,low,48,30TGA,30TGA,accessories_php/images/Crosses_and_Lockets/30TGA.png,images,png
70TGN,lockets,4,fuzzy,low,48,10TGA,10TGA,accessories_php/images/Crosses_and_Lockets/10TGA.png,images,png
7E,lockets,1,fuzzy,medium,53,97E,97E,accessories_php/images/Crosses_and_Lockets/97E.png,images,png
7E,lockets,2,fuzzy,low,27,7ND,7ND,accessories_php/images/Crosses_and_Lockets/7ND.png,images,png
7E,lockets,3,fuzzy,low,27,7NH,7NH,accessories_php/images/Crosses_and_Lockets/7NH.png,images,png
7E,lockets,4,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
7E,lockets,5,fuzzy,low,27,1BE,1BE,accessories_php/images/Idents/1BE.png,images,png
7NTT,lockets,1,fuzzy,low,40,7ND,7ND,accessories_php/images/Crosses_and_Lockets/7ND.png,images,png
7NTT,lockets,2,fuzzy,low,40,7NH,7NH,accessories_php/images/Crosses_and_Lockets/7NH.png,images,png
8,lockets,1,fuzzy,medium,40,98,98,accessories_php/images/Crosses_and_Lockets/98.png,images,png
8,lockets,2,fuzzy,low,27,8ND,8ND,accessories_php/images/Crosses_and_Lockets/8ND.png,images,png
8,lockets,3,fuzzy,low,27,8NB,8NB,accessories_php/images/Crosses_and_Lockets/8NB.png,images,png
8,lockets,4,fuzzy,low,27,8NH,8NH,accessories_php/images/Crosses_and_Lockets/8NH.png,images,png
8,lockets,5,fuzzy,low,0,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
8E,lockets,1,fuzzy,low,27,8ND,8ND,accessories_php/images/Crosses_and_Lockets/8ND.png,images,png
8E,lockets,2,fuzzy,low,27,97E,97E,accessories_php/images/Crosses_and_Lockets/97E.png,images,png
8E,lockets,3,fuzzy,low,27,8NB,8NB,accessories_php/images/Crosses_and_Lockets/8NB.png,images,png
8E,lockets,4,fuzzy,low,27,8NH,8NH,accessories_php/images/Crosses_and_Lockets/8NH.png,images,png
8E,lockets,5,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
8RA,lockets,1,fuzzy,low,27,8ND,8ND,accessories_php/images/Crosses_and_Lockets/8ND.png,images,png
8RA,lockets,2,fuzzy,low,27,8NB,8NB,accessories_php/images/Crosses_and_Lockets/8NB.png,images,png
8RA,lockets,3,fuzzy,low,27,8NH,8NH,accessories_php/images/Crosses_and_Lockets/8NH.png,images,png
8TG,lockets,1,fuzzy,low,40,L7TG,L7TG,accessories_php/images/Crosses_and_Lockets/L7TG.png,images,png
8TG,lockets,2,fuzzy,low,40,M3TG,M3TG,accessories_php/images/Crosses_and_Lockets/M3TG.png,images,png
8TG,lockets,3,fuzzy,low,40,21TG,21TG,accessories_php/images/Crosses_and_Lockets/21TG.png,images,png
8TG,lockets,4,fuzzy,low,27,8ND,8ND,accessories_php/images/Crosses_and_Lockets/8ND.png,images,png
8TG,lockets,5,fuzzy,low,27,8NB,8NB,accessories_php/images/Crosses_and_Lockets/8NB.png,images,png
8TGE,lockets,1,fuzzy,low,48,70TGE,70TGE,accessories_php/images/Crosses_and_Lockets/70TGE.png,images,png
9BG,lockets,1,fuzzy,low,27,97E,97E,accessories_php/images/Crosses_and_Lockets/97E.png,images,png
9BG,lockets,2,fuzzy,low,27,98,98,accessories_php/images/Crosses_and_Lockets/98.png,images,png
9BG,lockets,3,fuzzy,low,27,5B,5B,accessories_php/images/Idents/5B.png,images,png
9BG,lockets,4,fuzzy,low,27,IBH,IBH,accessories_php/images/Idents/IBH.png,images,png
9BG,lockets,5,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
9TGA,lockets,1,fuzzy,medium,64,29TGA,29TGA,accessories_php/images/Crosses_and_Lockets/29TGA.png,images,png
9TGA,lockets,2,fuzzy,low,48,30TGA,30TGA,accessories_php/images/Crosses_and_Lockets/30TGA.png,images,png
9TGA,lockets,3,fuzzy,low,48,21TGA,21TGA,accessories_php/images/Crosses_and_Lockets/21TGA.png,images,png
9TGA,lockets,4,fuzzy,low,48,L7TGA,L7TGA,accessories_php/images/Crosses_and_Lockets/L7TGA.png,images,png
9TGA,lockets,5,fuzzy,low,48,10TGA,10TGA,accessories_php/images/Crosses_and_Lockets/10TGA.png,images,png
9TGB,lockets,1,fuzzy,low,48,29TGA,29TGA,accessories_php/images/Crosses_and_Lockets/29TGA.png,images,png
B70GA,lockets,1,fuzzy,low,48,L7TGA,L7TGA,accessories_php/images/Crosses_and_Lockets/L7TGA.png,images,png
B70GB,lockets,1,fuzzy,low,48,70NB,70NB,accessories_php/images/Crosses_and_Lockets/70NB.png,images,png
B7GA,lockets,1,fuzzy,low,48,L7TGA,L7TGA,accessories_php/images/Crosses_and_Lockets/L7TGA.png,images,png
L3GA,lockets,1,fuzzy,low,48,L7TGA,L7TGA,accessories_php/images/Crosses_and_Lockets/L7TGA.png,images,png
L3GB,lockets,1,fuzzy,low,40,3NB,3NB,accessories_php/images/Crosses_and_Lockets/3NB.png,images,png
L70G,lockets,1,fuzzy,medium,60,L7TG,L7TG,accessories_php/images/Crosses_and_Lockets/L7TG.png,images,png
L70G,lockets,2,fuzzy,low,48,L7TGA,L7TGA,accessories_php/images/Crosses_and_Lockets/L7TGA.png,images,png
L70G,lockets,3,fuzzy,low,48,L7TGD,L7TGD,accessories_php/images/Crosses_and_Lockets/L7TGD.png,images,png
L7TFG,lockets,1,fuzzy,medium,64,L7TG,L7TG,accessories_php/images/Crosses_and_Lockets/L7TG.png,images,png
L7TFG,lockets,2,fuzzy,low,48,L7TGA,L7TGA,accessories_php/images/Crosses_and_Lockets/L7TGA.png,images,png
L7TFG,lockets,3,fuzzy,low,48,L7TGD,L7TGD,accessories_php/images/Crosses_and_Lockets/L7TGD.png,images,png
M2TG,lockets,1,fuzzy,medium,60,M3TG,M3TG,accessories_php/images/Crosses_and_Lockets/M3TG.png,images,png
M2TG,lockets,2,fuzzy,low,48,L26TG,L26TG,accessories_php/images/Crosses_and_Lockets/L26TG.png,images,png
M2TG,lockets,3,fuzzy,low,40,L7TG,L7TG,accessories_php/images/Crosses_and_Lockets/L7TG.png,images,png
M2TG,lockets,4,fuzzy,low,40,21TG,21TG,accessories_php/images/Crosses_and_Lockets/21TG.png,images,png
M2TGD,lockets,1,fuzzy,low,48,70TGD,70TGD,accessories_php/images/Crosses_and_Lockets/70TGD.png,images,png
M2TGD,lockets,2,fuzzy,low,48,M3TG,M3TG,accessories_php/images/Crosses_and_Lockets/M3TG.png,images,png
M2TGD,lockets,3,fuzzy,low,48,L7TGD,L7TGD,accessories_php/images/Crosses_and_Lockets/L7TGD.png,images,png
BR6,bracelets,1,fuzzy,low,27,L26,L26,accessories_php/images/Crosses_and_Lockets/L26.png,images,png
CB209,bracelets,1,fuzzy,low,32,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
CB210,bracelets,1,fuzzy,low,32,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
CB212,bracelets,1,fuzzy,low,32,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
CB214,bracelets,1,fuzzy,low,48,CH14,CH14,accessories_php/images/Pendant_earrings/CH14.png,images,png
CB214,bracelets,2,fuzzy,low,32,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
CB215,bracelets,1,fuzzy,low,32,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
15M,medical,1,fuzzy,low,27,5B,5B,accessories_php/images/Idents/5B.png,images,png
15M,medical,2,fuzzy,low,27,1BE,1BE,accessories_php/images/Idents/1BE.png,images,png
1BEMC,medical,1,fuzzy,low,48,1BE,1BE,accessories_php/images/Idents/1BE.png,images,png
1BEMC-10K,medical,1,fuzzy,low,30,1BE,1BE,accessories_php/images/Idents/1BE.png,images,png
1BM,medical,1,fuzzy,medium,53,1BE,1BE,accessories_php/images/Idents/1BE.png,images,png
1BM,medical,2,fuzzy,low,27,5B,5B,accessories_php/images/Idents/5B.png,images,png
1BM,medical,3,fuzzy,low,27,IBH,IBH,accessories_php/images/Idents/IBH.png,images,png
1BM,medical,4,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
4BEMC,medical,1,fuzzy,low,48,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
4BMC,medical,1,fuzzy,low,40,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
DT98SM,medical,1,fuzzy,low,27,98,98,accessories_php/images/Crosses_and_Lockets/98.png,images,png
DT98SM10K,medical,1,fuzzy,low,18,98,98,accessories_php/images/Crosses_and_Lockets/98.png,images,png
P120,medical,1,fuzzy,low,40,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
P120-10K,medical,1,fuzzy,low,23,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
P120M,medical,1,fuzzy,low,32,20,20,accessories_php/images/Crosses_and_Lockets/20.png,images,png
P21BM,medical,1,fuzzy,low,32,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
P21BM-10K,medical,1,fuzzy,low,20,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
CH72,pendants,1,fuzzy,low,40,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
CH72,pendants,2,fuzzy,low,40,CH14,CH14,accessories_php/images/Pendant_earrings/CH14.png,images,png
CH73,pendants,1,fuzzy,low,40,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
CH73,pendants,2,fuzzy,low,40,CH14,CH14,accessories_php/images/Pendant_earrings/CH14.png,images,png
E31,pendants,1,fuzzy,low,27,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
E31,pendants,2,fuzzy,low,27,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
E31,pendants,3,fuzzy,low,27,30,30,accessories_php/images/Crosses_and_Lockets/30.png,images,png
EB7,pendants,1,fuzzy,low,27,L27,L27,accessories_php/images/Crosses_and_Lockets/L27.png,images,png
EB7,pendants,2,fuzzy,low,27,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
EB7,pendants,3,fuzzy,low,27,5B,5B,accessories_php/images/Idents/5B.png,images,png
EB7,pendants,4,fuzzy,low,27,IBH,IBH,accessories_php/images/Idents/IBH.png,images,png
EB7,pendants,5,fuzzy,low,27,4BE,4BE,accessories_php/images/Idents/4BE.png,images,png
ED27,pendants,1,fuzzy,low,40,L27,L27,accessories_php/images/Crosses_and_Lockets/L27.png,images,png
EH2,pendants,1,fuzzy,low,27,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
EH2,pendants,2,fuzzy,low,27,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
EH3,pendants,1,fuzzy,low,27,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
EH4,pendants,1,fuzzy,low,40,CH14,CH14,accessories_php/images/Pendant_earrings/CH14.png,images,png
EH4,pendants,2,fuzzy,low,27,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
EH6,pendants,1,fuzzy,low,27,L26,L26,accessories_php/images/Crosses_and_Lockets/L26.png,images,png
EH6,pendants,2,fuzzy,low,27,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
EH7,pendants,1,fuzzy,medium,53,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
EH7,pendants,2,fuzzy,low,27,L27,L27,accessories_php/images/Crosses_and_Lockets/L27.png,images,png
EP26,pendants,1,fuzzy,low,40,L26,L26,accessories_php/images/Crosses_and_Lockets/L26.png,images,png
ER32,pendants,1,fuzzy,low,40,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
P31,pendants,1,fuzzy,low,27,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
P31,pendants,2,fuzzy,low,27,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
P31,pendants,3,fuzzy,low,27,30,30,accessories_php/images/Crosses_and_Lockets/30.png,images,png
P31,pendants,4,fuzzy,low,27,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
P32,pendants,1,fuzzy,medium,53,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
P32,pendants,2,fuzzy,low,27,30,30,accessories_php/images/Crosses_and_Lockets/30.png,images,png
P32,pendants,3,fuzzy,low,27,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
P33,pendants,1,fuzzy,low,27,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
P33,pendants,2,fuzzy,low,27,30,30,accessories_php/images/Crosses_and_Lockets/30.png,images,png
P33,pendants,3,fuzzy,low,27,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
P34,pendants,1,fuzzy,low,27,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
P34,pendants,2,fuzzy,low,27,30,30,accessories_php/images/Crosses_and_Lockets/30.png,images,png
P34,pendants,3,fuzzy,low,27,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
P37,pendants,1,fuzzy,medium,53,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
P37,pendants,2,fuzzy,low,27,32,32,accessories_php/images/Crosses_and_Lockets/32.png,images,png
P37,pendants,3,fuzzy,low,27,L27,L27,accessories_php/images/Crosses_and_Lockets/L27.png,images,png
P37,pendants,4,fuzzy,low,27,30,30,accessories_php/images/Crosses_and_Lockets/30.png,images,png
P41,pendants,1,fuzzy,low,27,21,21,accessories_php/images/Crosses_and_Lockets/21.png,images,png
P41,pendants,2,fuzzy,low,27,PH7,PH7,accessories_php/images/Pendant_earrings/PH7.png,images,png
