Supplier,Type,Invoice,Transaction,Period,Check,Date,DueDate,Amount,Name,Address2,Address3,City,PostalCode,Terms,Discount
416B01,1,,,,,,,,416 BOX COMPANY LTD,UNIT 1 - 64 BARTOR ROAD,NORTH YORK,ONTARIO,M9M 2G5,00,00
ADVA09,1,,,,,,,,ADVANTAGE PACKAGING LIMITED,UNIT #3, 76 BIGGAR AVENUE,,HAMILTON, ONT.,L8L 3Z4,30,00
AFFO01,1,,,,,,,,AFFORDABLE PLUMBING "N" WATER,TREATMENT,8 ROSEMARIE BLVD. R.R.#1,DELHI,ON.,N4B 2W4,30,00
ALBE01,1,,,,,,,,ALBERT MENSCH SOHNE GMBH,TIEFENSTEINER STRABE 242b,55743  IDAR-OBERSTEIN,WEST GERMANY,,30,00
ALLS01,1,,,,,,,,ALLSTREAM BUSINESS INC.,ATTN;ACCOUNT RECEIVABLE,200 WILLINGTON ST. WEST,TORONTO,ON.,M5V 3G2,30,00
ALPH01,1,,,,,,,,ALPHACHEM LIMITED,2485 MILLTOWER COURT,,MISSISSAUGA, ONT.,L5N 5Z6,30,00
ALRU01,1,,,,,,,,ALRUE - DO ALL,10-40 45TH AVE, 2ND FLOOR,,LONG ISLAND CITY, NY,11101,30,00
ALST01,1,,,,,,,,AL'S TIRE SERVICE,R. R. #1,,BURGESSVILLE, ONT.,N0J 1C0,01,00
AMER01,1,,,,,,,,AMERICAN HOSPITAL SUPPLY CAN.,2390 ARGENTIA ROAD,,MISSISSAUGA, ONT.,L5N 3P1,30,00
AMPR01,1,,,,,,,,AMPRO ELECTRIC LTD.,20 KITCHENER AVE., UNIT 28,,LONDON, ONT.,N5Z 2B2,30,00
AMST01,1,,,,,,,,AMSTERDAM SERTISSAGE,910 RUE GOUIN,,LAVAL,QC,H7X 3H4,30,00
ANIS01,1,,,,,,,,ANISSIMOFF & ASSOCIATES INC.,341 TALBOT STREET,SUITE 215,TALBOT COURT,LONDON,ON.,N6A 2R5,30,00
APPL01,1,,,,,,,,APPLE AUTO GLASS,72B VIENNA ROAD,,TILLSONBURG, ONT.,N4G 3C8,00,00
ARCH01,1,,,,,,,,ARCH CROWN TAGS, INC.,277 HALSEY ST,,NEWARK, N.J.,07102 USA,30,00
ARCT01,1,,,,,,,,ARCTIC PKG INDUSTRIES INC,22 BUTTERMILL AVE,,CONCORD, ONT.,L4K 3X4,01,00
ATLA01,1,,,,,,,,ATLANTIC PACKAGING PRODUCTS,111 PROGRESS AVE,,SCARBOROUGH, ONT.,M1P 2Y9,30,00
BALA01,1,,,,,,,,BALASS IMPORTS CANADA INC.,1435 RUE ST. ALEXANDRE ST.,SUITE 1225,,MONTREAL, QUE.,H3A 2G4,30,00
BARC01,1,,,,,,,,C.D.BARCADOS CO.LTD.,55 QUEEN ST.E,SUITE 700,TORONTO, ON,M5C 1R6,30,00
BAYS01,1,,,,,,,,BAYSIDE SEPTIC SERVICE 2012INC,685 HIGHWAY 24,R. R. #1,ST. WILLIAMS, ONT.,N0E 1P0,30,00
BCAP01,1,,,,,,,,B C APPRAISALS,BRENDA COOPER,54 ROSS AVE.,SIMCOE,ON.,,30,00
BEAR01,1,,,,,,,,WAYNE K BEARD,8 ANN ST.,,TILLSONBURG,ON.,N4G 3X6,30,00
BELL01,1,,,,,,,,BELL CANADA,CUSTOMER PAYMENT CENTRE,P.O.BOX 3650 STATION DON MILLS,TORONTO, ON,M3C 3X9,30,00
BELL02,1,,,,,,,,BELL CANADA,BOX 9000,STN DON MILLS,NORTH YORK, ONT.,M3C 2X7,30,00
BELL02,3,2121-JAN,2,20260228,014462,20260205,        ,000043882
BELL02,3,2121-JAN,1,20260131,,20260128,20260228,000043882
BELL03,1,,,,,,,,BELL MOBILITY,P.O. BOX 5102,,BURLINGTON, ONT.,L7R 4R7,01,00
BELL03,3,5860-JAN,2,20260228,014481,20260226,        ,000029020
BELL03,3,5860-JAN,1,20260131,,20260204,20260204,000029020
BELL04,1,,,,,,,,BELL,P.O. BOX 1550,,NORTH YORK, ON.,M3C 3N5,30,00
BELL05,1,,,,,,,,BELL CANADA,P.O. BOX 1550,STN DON MILLS,NORTH YORK,ON.,M3C 3N5,30,00
BELL05,3,2121-JAN,2,20260228,014472,20260212,        ,000001539
BELL05,3,2121-JAN,1,20260131,,20260201,20260301,000001539
BILL01,1,,,,,,,,BILL'S SEPTIC LTD.,ED DOVE,17 BERKLEY CRESCENT,SIMCOE,ON.,N3Y 2K3,30,00
BING01,1,,,,,,,,THE BINGHAM GROUP (INC),1035 TOY AVENUE, UNIT 8,,PICKERING, ONT.,L1W 3N9,30,00
BOCG01,1,,,,,,,,THE LINDE GROUP,5860 CHEDWORTH WAY,,MISSISSAUGA, ONT.,L5R 0A2,30,00
BOSS01,1,,,,,,,,BOSS TOOLING INC.,131 TOWNLINE ROAD , UNIT E,,TILLSONBURG, ONT.,N4G 2R5,30,00
BOST01,1,,,,,,,,STANLEY BOSTITCH,19 RANGEMORE ROAD,,TORONTO, ONT.,M8Z 5H9,30,00
BRAN01,1,,,,,,,,BRANSON ULTRASONICS,(DIV OF EMERSON ELEC.),P.O. BOX 8985 STATION A,TORONTO, ON.,M5W 2C5,30,00
BURN01,1,,,,,,,,GEORGE BURNETT LTD.,BOX 243,,COURTLAND, ONT.,N0J 1E0,01,00
BYRE01,1,,,,,,,,BYREX GEMS INC.,27 QUEEN ST. E.,SUITE 407,TORONTO, ON.,M5C 2M6,30,00
CABA01,1,,,,,,,,CABANO-KINGSWAY INC.,6700 CHEMIN ST-FRANCOIS,,SAINT-LAURENT, QUE.,H4S 1B7,01,00
CADM01,1,,,,,,,,CADMAN POWER EQUIPMENT LTD,BOX 100,,COURTLAND, ONT.,N0J 1E0,01,00
CADM03,1,,,,,,,,CADMAN IRRIGATION & EQUIP LTD,P.O. BOX 127,,BURFORD, ONT.,N0E 1A0,01,00
CALI01,1,,,,,,,,CALIPER PAPER BOX LIMITED,64 BARTOR ROAD, UNIT 1,,NORTH YORK,ONTARIO,M9M 2G5,01,00
CAMS01,1,,,,,,,,CAMSTAT GRAPHIC SUPPLY LTD.,93 GREEN LANE,,THORNHILL, ONT.,L3T 6K6,30,20
CANA20,1,,,,,,,,CANADIAN BEARINGS LTD.,1012 HUBREY ROAD,,LONDON, ONT.,N6N 1B5,01,00
CANA22,1,,,,,,,,CANADIAN DISPOSAL REDUCTION &,SERVICES  (VERKUIL ROOFING),R. R. #6,TILLSONBURG, ONT.,N4G 4G9,01,00
CANA30,1,,,,,,,,CANADIAN JEWELLER,STYLE COMMUNICATIONS INC.,555 RICHMOND ST. W., SUITE 701,TORONTO, ONT,M5V 3B1,30,00
CANA32,1,,,,,,,,CANADIAN JEWELLERS ASSOCIATION,55 QUEEN STREET EAST,UNIT 205,TORONTO,ON.,M5C 1R6,60,00
CANA35,1,,,,,,,,CANADIAN PROFESSIONAL,SALES ASSOCIATION,1920-2 BLOOR ST E,TORONTO,ON.,M4W 9Z9,30,00
CANA40,1,,,,,,,,CANADA POST CORPORATION,PAYMENT PROCESSING,2701 RIVERSIDE DRIVE,OTTAWA,ON.,K1A 1L7,30,00
CANA45,1,,,,,,,,CANADA POST,187 TALBOT ST,,COURTLAND,ON.,N0J 1E0,01,00
CANO01,1,,,,,,,,CANON CANADA INC.,LOCKBOX 914820,P.O. BOX 4090,STN A,TORONTO,ON,M5W 0E9,30,00
CANP01,1,,,,,,,,CANPAR TRANSPORT LTD.,1290 CENTRAL PARKWAY WEST,SUITE 500,MISSISSAUGA, ONT.,L5C 4R9,01,00
CANT01,1,,,,,,,,CANTEL,P.O. BOX 9100,,DON MILLS, ONT.,M3C 3P9,01,00
CARR02,1,,,,,,,,CARRIER'S TREE SERVICE,1895 10TH CONCESSION,R.R.# 3,LANGTON,ON.,N0E 1G0,30,00
CEYL01,1,,,,,,,,CEYLON GEMS & JEWELLERY,55 QUEEN STREET E,SUITE 1401,TORONTO,ON.,M5C 1R6,30,00
CFIB01,1,,,,,,,,CFIB,,,,,00,00
CHAN01,1,,,,,,,,CHANDLER INDUSTRIAL SUPPLIES,1051 BREVIK PLACE,,MISSISSAUGA, ONT.,L4W 3R7,30,00
CHES01,1,,,,,,,,CHESTERMAN POWER PRODUCTS,BOX 572,,TILLSONBURG, ONT.,N4G 4J1,01,00
CHSP01,1,,,,,,,,CHS PLUMBING,34 POTTERS ROAD,,TILLSONBURG,ON,N4G 2G8,30,00
CHUB01,1,,,,,,,,CHUBB SECURITY SYSTEMS,P.O. BOX 57005,STATION A,TORONTO,ON.,M5W 5M5,30,00
CIBC01,1,,,,,,,,CIBC AEROPLAN VISA INFINITE,BOX 4595, STATION A,,TORONTO, ONT.,M5W 4X9,30,00
CIBC03,1,,,,,,,,CIBC AEROPLAN,P.O. BOX 4451, STATION A,,TORONTO, ONT.,M5W 4A7,30,00
CIBC03,3,FEBRUARY,1,20260228,,20260215,20260315,000214461
CIBC03,3,FEBRUARY,2,20260228,014478,20260226,        ,000214461
CIVI01,1,,,,,,,,CIVIC PLANNING SOLUTIONS INC.,61 TRAILEVIEW DRIVE,,TILLSONBURG,ON.,N4G 0C6,30,00
CJG-01,1,,,,,,,,CANADIAN JLRY GROUP CO-OP,386 BROADWAY,SUITE 503,WINNIPEG,MB,R3C 3R6,30,00
CJG-01,3,126586FEB,1,20260228,,20250415,20250515,000045200
CJG-01,3,126586FEB,2,20260228,014459,20260202,        ,000045200
CLAS01,1,,,,,,,,CLASSIC BOX CORP. LTD.,245 BATES ROAD,,MONTREAL, QUE.,H3S 1A1,30,00
CLEA01,1,,,,,,,,CLEAN UP,1075 CHARLOTTEVILLE RD.,R.R.#6,SIMCOE,ON.,N3Y 4K5,30,00
COBB01,1,,,,,,,,COBB & JONES,TWO TALBOT ST. N.,BOX 548,SIMCOE, ONT.,N3Y 4N5,01,00
COBB05,1,,,,,,,,W R COBB COMPANY, INC.,800 WATERMAN AVENUE,EAST PROVIDENCE,RHODE ISLAND,02914 USA,30,00
COLL01,1,,,,,,,,REED EXHIBITIONS INC #T6229,re COLLECTIONS BY JCK 2008,BOX 6100, POSTAL STN F,TORONTO, ONT.,M4Y 2Z2,01,00
CORP01,1,,,,,,,,CORPORATE EXPRESS,STAPLES ADVANTAGE,PO BOX 4446, STAATION A,TORONTO, ON.,M5W 4A2,30,00
COUR01,1,,,,,,,,COURTLAND VINYL WINDOWS LTD.,P.O. BOX 52, NORTH STREET,,COURTLAND, ONT.,N0J 1E0,30,00
COUR05,1,,,,,,,,COURTLAND PROFESSIONAL,PROPERTY MANAGEMENT,332789 PLANK LINE,HWY.#3 RR #7,TILLSONBURG, ONT.,N4G 4H1,01,00
COUR10,1,,,,,,,,COURTLAND PUBLIC SCHOOL,1012 QUEEN STREET,P.O. BOX 245,COURTLAND,ON.,N0J 1E0,30,00
CPAS01,1,,,,,,,,CANADIAN POLICE ASSOCIATION,P.O. BOX 4819, POST. STN "E",99 FOURTH AVENUE,OTTAWA, ONT.,K1S 5H9,30,00
CRA-01,1,,,,,,,,RECEIVER GENERAL,,,,,30,00
CUTT01,1,,,,,,,,CUTTING EDGE CAD/CAM SOLUTIONS,2 BILLINGHAM ROAD, STE 304,,TORONTO, ONT.,M9B 6E1,30,00
CWME01,1,,,,,,,,C.W.MECHANICAL,840 MCKAY CRESC.,,MILTON,ON.,L9T 6L2,30,00
DALL01,1,,,,,,,,DALLOZ INDUSTRIE LAPIDAIRE S.A,39310 SEPTMONCEL,,FRANCE,,01,00
DARL01,1,,,,,,,,DARLINGTON WIRING & PLUMBING,R. R. #1,,DELHI, ONT.,N4B 2W4,01,00
DCRE01,1,,,,,,,,DC RENOS,DEREK CLARK,30 NORTH STREET,COURTLAND,ON.,N0J 1E0,30,00
DEGR01,1,,,,,,,,DeGROOTE-HILL,BOX 127, HIGHWAY #3,,TILLSONBURG, ONT.,N4G 4H3,00,00
DELA01,1,,,,,,,,DE LAGE LANDEN SERVICES,C/O T4557 PO BOX 4557 STN A,,TORONTO,ON.,M5W 0K1,60,00
DELB01,1,,,,,,,,DEL-BAC SALES LIMITED,102 ARGYLE AVENUE,,DELHI, ONT.,N4B 1J3,30,00
DELH40,1,,,,,,,,DELHI  DIE & MFG. CO. LTD.,40  INDUSTRIAL DR, BOX 152,,DELHI, ONT.,N4B 2W9,30,00
DELM01,1,,,,,,,,DELMAR (3077675 CANADA INC),1085 ST. ALEXANDRE, SUITE #350,,MONTREAL, QUE.,H2Z 1P4,30,00
DENN01,1,,,,,,,,DENNIS COLT PACKAGING LTD.,245 DRUMLING CIRCLE,,CONCORD, ONT.,L4K 3E4,01,00
DHLC01,1,,,,,,,,DHL CUSTOM BROKERAGE LTD.,6205 AIRPORT RD, BLD B #400,,MISSISSAUGA, ONT.,L4V 1E1,01,00
DIAM01,1,,,,,,,,DIAMANT P.D. LTEE.,4810 JEAN TALON WEST #418,,MONTREAL, QUE.,H4P 2N5,30,00
DIAM03,1,,,,,,,,DIAMARK MFG. CO.,DIV OF MARK BERMAN HOLDINGS,7-302 TOWNSGATE DR.,THORNHILL, ONT.,L4J Z94,01,00
DICK01,1,,,,,,,,JIM DICKENSON,R R #2,,COURTLAND, ONT.,N0J 1E0,01,00
DICK70,1,,,,,,,,DICKSON DESIGN & ASSOC. LTD.,619 MAIN ST. S.,P.O. BOX 15,BURGESSVILLE, ONT.,N0J 1C0,30,00
DODS01,1,,,,,,,,DODSLEY PROPANE,45 SPRUCE STREET,,TILLSONBURG, ONT.,N4G 5C4,01,00
DOMI01,1,,,,,,,,DOMINION BLUELINE INC.,39 GREEN BELT DRIVE,,DON MILLS, ONT.,M3C 1M2,01,00
DOWD01,1,,,,,,,,WM DOWDS & SONS,245 MAIN STREET EAST,BOX 40,OTTERVILLE, ONT.,N0J 1R0,01,00
DURH01,1,,,,,,,,DURHAM PLASTIC DISPLAY CO.,5-1845 SANDSTONE MANOR,,PICKERING, ONTARIO,L1W 3X9,01,00
DYNA01,1,,,,,,,,DYNAMIC FLUID PRODUCTS INC.,BOX 220, 40 CEDAR STREET,,TILLSONBURG, ONT.,N4G 4H5,01,20
EAST01,1,,,,,,,,EES BEARING SERVICE INC.,BOX 266,,TILLSONBURG, ONT.,N4G 4H5,30,00
ECON01,1,,,,,,,,THE ECONOMICAL INS. GROUP,BOX 18362, STN BRM B,,TORONTO, ONT,M7Y 3J1,01,00
EDPI01,1,,,,,,,,ENGINEERED PLASTIC DESIGNS INC,5787 STEELES AVE. W.,,NORTH YORK, ONT.,M9L 2W3,30,00
EICH01,1,,,,,,,,EICHENBERG MOTORS (1971) LTD.,39 BROADWAY,,TILLSONBURG, ONT.,N4G 3P2,01,00
EISI01,1,,,,,,,,EISINGER CANADA LTD.,1111 FINCH AVE WEST #34,,DOWNSVIEW, ONT.,M3J 2E5,30,00
EKBL01,1,,,,,,,,EKBLAD JEWELLERY FINDINGS LTD.,131 SUNRISE AVENUE,,TORONTO, ONT.,M4A 1B2,01,20
ELIM01,1,,,,,,,,ELI METAL PRODUCTS CO,91 HARTFORD AVE, BOX 3329,,PROVIDENCE, R.I. USA,02909-0329,01,00
ENBR01,1,,,,,,,,ENBRIDGE GAS (UNION GAS),PO BOX 644,,SCARBOROUGH,ON.,M1K 5H1,30,00
ENBR01,3,527696FEB,1,20260228,,20260213,20260313,000186321
ENBR01,3,527696FEB,2,20260228,014482,20260226,        ,000186321
ENGE01,1,,,,,,,,ENGELHARD CANADA LTD.,195 RIVIERA DRIVE,,MARKHAM, ONT.,L3R 2L6,30,00
